legal_dong_code,legal_dong_tip,COL_ADM_SECT_CD,SGG_OID,center_latitude,center_longitude,radius_km,filename
4375025328,구산리,43750,7986,36.87806066486745,127.52118110790141,1.847,LSMD_ADM_SECT_RI_43_202511.shp
4375025323,산수리,43750,4486,36.890101037343555,127.4821387615574,1.976,LSMD_ADM_SECT_RI_43_202511.shp
4375032030,은암리,43750,4318,36.794534480263884,127.52205208448297,2.544,LSMD_ADM_SECT_RI_43_202511.shp
4375025029,건송리,43750,4834,36.86827467785052,127.39902222797326,2.343,LSMD_ADM_SECT_RI_43_202511.shp
4375025039,상신리,43750,4851,36.86744046989367,127.4813657169884,2.138,LSMD_ADM_SECT_RI_43_202511.shp
4375035031,사당리,43750,4241,36.940926261366045,127.45484052329988,1.263,LSMD_ADM_SECT_RI_43_202511.shp
4375033030,옥성리,43750,4305,36.796630177215384,127.44847574424713,2.911,LSMD_ADM_SECT_RI_43_202511.shp
4375035027,삼용리,43750,4258,36.90172201719089,127.46989186474049,2.321,LSMD_ADM_SECT_RI_43_202511.shp
4375035021,사곡리,43750,4275,36.88866860071197,127.42500881825313,2.312,LSMD_ADM_SECT_RI_43_202511.shp
4375034023,성대리,43750,4289,36.92952150624894,127.35942137612496,3.623,LSMD_ADM_SECT_RI_43_202511.shp
4375035028,신월리,43750,4257,36.918092293965685,127.46278860986135,2.613,LSMD_ADM_SECT_RI_43_202511.shp
4375033031,태락리,43750,4306,36.80726647179002,127.43194100299827,2.544,LSMD_ADM_SECT_RI_43_202511.shp
4375034021,석현리,43750,4295,36.87921816825558,127.37144112480338,2.454,LSMD_ADM_SECT_RI_43_202511.shp
4375033027,봉죽리,43750,4307,36.78719399221136,127.42249589668587,2.573,LSMD_ADM_SECT_RI_43_202511.shp
4375033026,계산리,43750,4308,36.778054842149736,127.41254887589612,2.583,LSMD_ADM_SECT_RI_43_202511.shp
4375025030,지암리,43750,4835,36.81318551656148,127.40309317214182,2.4,LSMD_ADM_SECT_RI_43_202511.shp
4375025032,문봉리,43750,4836,36.84467154511218,127.39111887277596,2.001,LSMD_ADM_SECT_RI_43_202511.shp
4375032025,금곡리,43750,4310,36.868504264566305,127.54021155890345,3.224,LSMD_ADM_SECT_RI_43_202511.shp
4375032021,신통리,43750,4311,36.86230205722414,127.56667582018041,3.471,LSMD_ADM_SECT_RI_43_202511.shp
4375037022,월성리,43750,4180,36.971372599667895,127.45005617222236,1.544,LSMD_ADM_SECT_RI_43_202511.shp
4375025324,인산리,43750,7665,36.871872593161875,127.49259001693143,1.708,LSMD_ADM_SECT_RI_43_202511.shp
4375025025,성석리,43750,4805,36.86444561554278,127.45313433096108,1.605,LSMD_ADM_SECT_RI_43_202511.shp
4375025023,원덕리,43750,4802,36.834702278741176,127.4301757268632,1.596,LSMD_ADM_SECT_RI_43_202511.shp
4375025326,석장리,43750,7987,36.89149317170177,127.51808591751369,1.26,LSMD_ADM_SECT_RI_43_202511.shp
4375032024,용정리,43750,9287,36.83251602148487,127.5383037704145,3.961,LSMD_ADM_SECT_RI_43_202511.shp
4375025035,연곡리,43750,7346,36.84362200092432,127.3516036173322,2.496,LSMD_ADM_SECT_RI_43_202511.shp
4375032023,화산리,43750,9288,36.8186007119822,127.51295015690106,3.438,LSMD_ADM_SECT_RI_43_202511.shp
4375035029,미잠리,43750,9347,36.93334020984309,127.46618781201637,1.834,LSMD_ADM_SECT_RI_43_202511.shp
4375037025,구암리,43750,4146,36.98416793578084,127.40585936080889,2.556,LSMD_ADM_SECT_RI_43_202511.shp
4375025332,합목리,43750,8305,36.9047990043478,127.49521796604496,1.19,LSMD_ADM_SECT_RI_43_202511.shp
4375025322,화상리,43750,8306,36.88596716696043,127.49793536429505,1.796,LSMD_ADM_SECT_RI_43_202511.shp
4375025040,산척리,43750,9308,36.85999595165379,127.4849048406809,1.445,LSMD_ADM_SECT_RI_43_202511.shp
4375034024,양백리,43750,9367,36.920760781834886,127.32190242021416,2.824,LSMD_ADM_SECT_RI_43_202511.shp
4375037023,회죽리,43750,9327,36.97117378771142,127.42585006750846,2.328,LSMD_ADM_SECT_RI_43_202511.shp
4375037021,금곡리,43750,9328,36.961819283415736,127.44119097971614,1.924,LSMD_ADM_SECT_RI_43_202511.shp
4375025026,벽암리,43750,9409,36.85834470782465,127.42953536446956,1.094,LSMD_ADM_SECT_RI_43_202511.shp
4375033032,구산동리,43750,4302,36.835102068040264,127.48912776007424,1.861,LSMD_ADM_SECT_RI_43_202511.shp
4375025327,기전리,43750,7985,36.88972197825251,127.53550748722253,1.9,LSMD_ADM_SECT_RI_43_202511.shp
4375034026,갈월리,43750,9368,36.89634454277556,127.31386430175617,2.897,LSMD_ADM_SECT_RI_43_202511.shp
4375025330,용몽리,43750,9387,36.91328735958076,127.51389491773232,1.926,LSMD_ADM_SECT_RI_43_202511.shp
4375025036,삼덕리,43750,9269,36.85659274894272,127.4726219377499,1.724,LSMD_ADM_SECT_RI_43_202511.shp
4375035030,신계리,43750,4209,36.94532995110167,127.39476688906743,2.745,LSMD_ADM_SECT_RI_43_202511.shp
4375035022,중산리,43750,4273,36.9038662682672,127.44276816641488,2.102,LSMD_ADM_SECT_RI_43_202511.shp
4375034025,구수리,43750,4296,36.88521200604409,127.3470178896512,2.422,LSMD_ADM_SECT_RI_43_202511.shp
4375037027,광혜원리,43750,5425,36.98878742079372,127.43871706132113,1.768,LSMD_ADM_SECT_RI_43_202511.shp
4375025331,한천리,43750,4467,36.91097868461371,127.50194556263021,1.57,LSMD_ADM_SECT_RI_43_202511.shp
4375035032,내촌리,43750,4225,36.941092136798694,127.4411371509602,1.486,LSMD_ADM_SECT_RI_43_202511.shp
4375037024,죽현리,43750,4193,36.95558603761162,127.41715553794751,2.562,LSMD_ADM_SECT_RI_43_202511.shp
4375033028,은탄리,43750,5746,36.78468783613009,127.47062059521696,2.845,LSMD_ADM_SECT_RI_43_202511.shp
4375025329,신척리,43750,5761,36.92600373207451,127.49252548498858,2.197,LSMD_ADM_SECT_RI_43_202511.shp
4375035023,노원리,43750,4276,36.91350079307968,127.41946246984041,2.41,LSMD_ADM_SECT_RI_43_202511.shp
4375037026,실원리,43750,4145,37.000276407430576,127.430913781853,2.258,LSMD_ADM_SECT_RI_43_202511.shp
4375025021,교성리,43750,9407,36.84869982216714,127.4322561964893,1.708,LSMD_ADM_SECT_RI_43_202511.shp
4375025024,읍내리,43750,9408,36.85749628468274,127.4434569491459,1.171,LSMD_ADM_SECT_RI_43_202511.shp
4375034022,용덕리,43750,4293,36.902079309304135,127.35775646053246,2.81,LSMD_ADM_SECT_RI_43_202511.shp
4375032026,오갑리,43750,4319,36.85956560684344,127.51240508378545,2.578,LSMD_ADM_SECT_RI_43_202511.shp
4375025321,옥동리,43750,7025,36.896453838872254,127.51192506725305,1.582,LSMD_ADM_SECT_RI_43_202511.shp
4375034028,명암리,43750,4294,36.90670241672878,127.3933446220189,3.073,LSMD_ADM_SECT_RI_43_202511.shp
4375033023,장월리,43750,4301,36.84026157012064,127.47659267667305,1.48,LSMD_ADM_SECT_RI_43_202511.shp
4375033029,도하리,43750,6705,36.76279269471459,127.44090869988975,2.305,LSMD_ADM_SECT_RI_43_202511.shp
4375035026,동성리,43750,4274,36.89301957886509,127.45524687181906,1.485,LSMD_ADM_SECT_RI_43_202511.shp
4375034029,사송리,43750,7345,36.866665251722075,127.37800684434582,2.694,LSMD_ADM_SECT_RI_43_202511.shp
4375025038,가산리,43750,8953,36.883520330066766,127.46642516092925,1.577,LSMD_ADM_SECT_RI_43_202511.shp
4375033021,문덕리,43750,9266,36.832189141823854,127.44717778779916,2.012,LSMD_ADM_SECT_RI_43_202511.shp
4375025037,송두리,43750,8954,36.87725332323197,127.4543957344711,1.78,LSMD_ADM_SECT_RI_43_202511.shp
4375025022,신정리,43750,9265,36.848338834261405,127.45556936127682,1.769,LSMD_ADM_SECT_RI_43_202511.shp
4376041022,창산리,43760,655,36.89280438780859,127.85245719649338,2.286,LSMD_ADM_SECT_RI_43_202511.shp
4376041029,앵천리,43760,656,36.889270100242875,127.8043472083101,2.649,LSMD_ADM_SECT_RI_43_202511.shp
4376041028,하문리,43760,649,36.8824976628549,127.87432532955036,2.076,LSMD_ADM_SECT_RI_43_202511.shp
4376031022,오창리,43760,650,36.85152402705012,127.85401419314847,1.915,LSMD_ADM_SECT_RI_43_202511.shp
4376034030,두천리,43760,651,36.79564664171904,127.8382437962345,1.583,LSMD_ADM_SECT_RI_43_202511.shp
4376034021,도정리,43760,652,36.785802413109934,127.86606384760992,0.944,LSMD_ADM_SECT_RI_43_202511.shp
4376041026,삼방리,43760,653,36.93056359004645,127.79910301841952,2.352,LSMD_ADM_SECT_RI_43_202511.shp
4376041023,탑촌리,43760,654,36.896498870210934,127.83383103185496,2.122,LSMD_ADM_SECT_RI_43_202511.shp
4376033021,삼풍리,43760,643,36.7558839665994,127.9947774322001,1.659,LSMD_ADM_SECT_RI_43_202511.shp
4376041025,외령리,43760,644,36.92741408262743,127.8259364413853,2.283,LSMD_ADM_SECT_RI_43_202511.shp
4376041027,웅동리,43760,645,36.91023080695082,127.80557562108132,1.633,LSMD_ADM_SECT_RI_43_202511.shp
4376041024,추산리,43760,646,36.90631136798227,127.82138408107036,2.089,LSMD_ADM_SECT_RI_43_202511.shp
4376032022,추점리,43760,647,36.85252545857884,127.95361304620396,3.062,LSMD_ADM_SECT_RI_43_202511.shp
4376025025,신항리,43760,648,36.85346815540096,127.77757262505851,2.398,LSMD_ADM_SECT_RI_43_202511.shp
4376040028,길선리,43760,682,36.868330193554606,127.7227404024902,2.67,LSMD_ADM_SECT_RI_43_202511.shp
4376040021,수리,43760,683,36.86263838332781,127.74903999261954,2.568,LSMD_ADM_SECT_RI_43_202511.shp
4376041031,지장리,43760,684,36.8601829122436,127.83216831923325,2.475,LSMD_ADM_SECT_RI_43_202511.shp
4376039023,노송리,43760,685,36.84942787006366,127.65004561049528,1.849,LSMD_ADM_SECT_RI_43_202511.shp
4376032025,조곡리,43760,657,36.88146428667293,127.89855030065766,2.545,LSMD_ADM_SECT_RI_43_202511.shp
4376032024,광진리,43760,658,36.876506913775586,127.93107379055677,2.271,LSMD_ADM_SECT_RI_43_202511.shp
4376041030,신흥리,43760,659,36.871162198161194,127.79523744727877,2.577,LSMD_ADM_SECT_RI_43_202511.shp
4376041021,목도리,43760,660,36.87558212432004,127.84206079362332,2.454,LSMD_ADM_SECT_RI_43_202511.shp
4376031024,구월리,43760,661,36.86067451247575,127.8963259228755,2.59,LSMD_ADM_SECT_RI_43_202511.shp
4376031023,이담리,43760,641,36.860990893671584,127.86668713217634,2.393,LSMD_ADM_SECT_RI_43_202511.shp
4376040027,옥현리,43760,642,36.86869502928486,127.69693328571452,1.584,LSMD_ADM_SECT_RI_43_202511.shp
4376035026,신기리,43760,689,36.77088536431054,127.7595668357296,2.004,LSMD_ADM_SECT_RI_43_202511.shp
4376035025,문법리,43760,662,36.79038161022798,127.75515773445308,2.02,LSMD_ADM_SECT_RI_43_202511.shp
4376032023,방곡리,43760,666,36.849942406370594,127.92319679476094,2.649,LSMD_ADM_SECT_RI_43_202511.shp
4376039022,소매리,43760,669,36.83645151199852,127.66772494096294,2.709,LSMD_ADM_SECT_RI_43_202511.shp
4376039025,방축리,43760,1962,36.805783319191356,127.65469043863268,2.488,LSMD_ADM_SECT_RI_43_202511.shp
4376040023,아성리,43760,672,36.83219481395746,127.76559859146029,2.152,LSMD_ADM_SECT_RI_43_202511.shp
4376031026,광전리,43760,1281,36.829154593039206,127.87928206801728,1.948,LSMD_ADM_SECT_RI_43_202511.shp
4376037021,읍내리,43760,673,36.77322767960377,127.64302679440114,1.362,LSMD_ADM_SECT_RI_43_202511.shp
4376040024,고마리,43760,674,36.83200476426575,127.73373856086971,2.408,LSMD_ADM_SECT_RI_43_202511.shp
4376031021,오성리,43760,675,36.83077638787199,127.86065446304814,2.49,LSMD_ADM_SECT_RI_43_202511.shp
4376032021,오가리,43760,677,36.821781805948014,127.95166302907052,3.576,LSMD_ADM_SECT_RI_43_202511.shp
4376039024,중흥리,43760,678,36.82946708600078,127.63936072803442,1.756,LSMD_ADM_SECT_RI_43_202511.shp
4376031025,백양리,43760,1282,36.84211318835992,127.89264689175913,2.576,LSMD_ADM_SECT_RI_43_202511.shp
4376035021,광덕리,43760,663,36.77931564614901,127.79126468650627,3.182,LSMD_ADM_SECT_RI_43_202511.shp
4376025027,능촌리,43760,664,36.837257674703764,127.83114170007832,2.841,LSMD_ADM_SECT_RI_43_202511.shp
4376041032,세평리,43760,665,36.8571903021023,127.81803445158569,1.565,LSMD_ADM_SECT_RI_43_202511.shp
4376034023,비도리,43760,686,36.79489351905183,127.88662906995333,2.133,LSMD_ADM_SECT_RI_43_202511.shp
4376034032,태성리,43760,687,36.76449598050633,127.91703725358684,4.008,LSMD_ADM_SECT_RI_43_202511.shp
4376033027,유하리,43760,688,36.77869204122986,127.98138546886257,2.317,LSMD_ADM_SECT_RI_43_202511.shp
4376032026,장암리,43760,702,36.800125710059376,127.91423340811593,2.532,LSMD_ADM_SECT_RI_43_202511.shp
4376039026,수암리,43760,703,36.80023227976271,127.69076532228804,2.684,LSMD_ADM_SECT_RI_43_202511.shp
4376033026,유상리,43760,704,36.80084457199719,127.98598987261065,2.744,LSMD_ADM_SECT_RI_43_202511.shp
4376035023,대명리,43760,705,36.806523462228945,127.75870974454371,1.559,LSMD_ADM_SECT_RI_43_202511.shp
4376032028,송덕리,43760,706,36.793291802949696,127.93948684665486,3.075,LSMD_ADM_SECT_RI_43_202511.shp
4376033028,갈금리,43760,709,36.78099839954855,127.95212958932524,2.48,LSMD_ADM_SECT_RI_43_202511.shp
4376036040,덕평리,43760,710,36.73030522759505,127.80136679544664,1.604,LSMD_ADM_SECT_RI_43_202511.shp
4376036032,무릉리,43760,711,36.700442546091814,127.76853596766306,2.105,LSMD_ADM_SECT_RI_43_202511.shp
4376036024,강평리,43760,712,36.64252437009343,127.7447209488231,1.402,LSMD_ADM_SECT_RI_43_202511.shp
4376036042,지촌리,43760,713,36.71481192832509,127.81456244607952,2.006,LSMD_ADM_SECT_RI_43_202511.shp
4376036035,삼락리,43760,714,36.71576749276173,127.73983590098054,1.513,LSMD_ADM_SECT_RI_43_202511.shp
4376036034,월문리,43760,715,36.70814697146583,127.75134601501753,2.276,LSMD_ADM_SECT_RI_43_202511.shp
4376031027,매전리,43760,679,36.8178215046069,127.89692776125932,3.728,LSMD_ADM_SECT_RI_43_202511.shp
4376025031,검승리,43760,680,36.81198866574983,127.84213438352549,2.801,LSMD_ADM_SECT_RI_43_202511.shp
4376035022,송평리,43760,681,36.7915307640223,127.77096090170653,1.365,LSMD_ADM_SECT_RI_43_202511.shp
4376033025,원풍리,43760,699,36.79717890216397,128.0309566003468,4.15,LSMD_ADM_SECT_RI_43_202511.shp
4376039028,화산리,43760,700,36.81061755739966,127.73212975461242,1.705,LSMD_ADM_SECT_RI_43_202511.shp
4376035024,유평리,43760,701,36.79569383821917,127.74007442728875,2.577,LSMD_ADM_SECT_RI_43_202511.shp
4376039021,사담리,43760,697,36.81825739464084,127.65905991042504,2.737,LSMD_ADM_SECT_RI_43_202511.shp
4376039027,이곡리,43760,698,36.80248936820285,127.71181871810822,3.759,LSMD_ADM_SECT_RI_43_202511.shp
4376025024,신기리,43760,740,36.844091779708954,127.79464055960526,2.344,LSMD_ADM_SECT_RI_43_202511.shp
4376025023,정용리,43760,741,36.8173574619106,127.76404978613127,2.139,LSMD_ADM_SECT_RI_43_202511.shp
4376040022,입암리,43760,742,36.846587378739834,127.74701966716339,2.143,LSMD_ADM_SECT_RI_43_202511.shp
4376037031,장암리,43760,720,36.76596981883674,127.70387255921995,3.12,LSMD_ADM_SECT_RI_43_202511.shp
4376033029,적석리,43760,721,36.75699238326617,127.96257419353617,3.193,LSMD_ADM_SECT_RI_43_202511.shp
4376035027,양곡리,43760,722,36.764372670565876,127.7348924419825,2.495,LSMD_ADM_SECT_RI_43_202511.shp
4376025030,대사리,43760,723,36.79850428258137,127.78322890972984,1.371,LSMD_ADM_SECT_RI_43_202511.shp
4376034031,갈읍리,43760,724,36.794890927308934,127.8576404023039,1.646,LSMD_ADM_SECT_RI_43_202511.shp
4376034029,송동리,43760,725,36.784946041316516,127.82652201311897,2.333,LSMD_ADM_SECT_RI_43_202511.shp
4376025026,사창리,43760,744,36.84629936366898,127.81056932882557,1.886,LSMD_ADM_SECT_RI_43_202511.shp
4376034028,외사리,43760,745,36.77035758070844,127.84114289544486,1.961,LSMD_ADM_SECT_RI_43_202511.shp
4376025021,동부리,43760,1921,36.8099162044444,127.80003797652363,2.044,LSMD_ADM_SECT_RI_43_202511.shp
4376034024,쌍곡리,43760,718,36.73411858162561,127.91250337711521,5.836,LSMD_ADM_SECT_RI_43_202511.shp
4376033023,주진리,43760,716,36.7379415639126,128.00103564875374,4.085,LSMD_ADM_SECT_RI_43_202511.shp
4376033022,행촌리,43760,690,36.767983603884495,128.01245379521484,3.015,LSMD_ADM_SECT_RI_43_202511.shp
4376035030,옥성리,43760,691,36.76083923576016,127.80547272291366,2.681,LSMD_ADM_SECT_RI_43_202511.shp
4376037024,효근리,43760,961,36.7649214962708,127.65967397989674,2.051,LSMD_ADM_SECT_RI_43_202511.shp
4376034027,사은리,43760,693,36.73756706540259,127.85495883679887,4.835,LSMD_ADM_SECT_RI_43_202511.shp
4376037027,문당리,43760,694,36.75026992172126,127.67920940713563,2.948,LSMD_ADM_SECT_RI_43_202511.shp
4376035028,방성리,43760,695,36.75062861102782,127.77178608896342,2.566,LSMD_ADM_SECT_RI_43_202511.shp
4376025028,제월리,43760,696,36.8214943757973,127.82518169456459,1.76,LSMD_ADM_SECT_RI_43_202511.shp
4376035029,흑석리,43760,734,36.742841094096704,127.81317053273271,2.45,LSMD_ADM_SECT_RI_43_202511.shp
4376036039,지경리,43760,735,36.745229992546136,127.73494349809461,1.694,LSMD_ADM_SECT_RI_43_202511.shp
4376036038,대전리,43760,736,36.73071973595264,127.78313850867097,2.018,LSMD_ADM_SECT_RI_43_202511.shp
4376033024,분지리,43760,737,36.723819460838634,128.04523534613074,3.177,LSMD_ADM_SECT_RI_43_202511.shp
4376036036,부성리,43760,738,36.73129211904042,127.73627354331484,1.784,LSMD_ADM_SECT_RI_43_202511.shp
4376037029,백봉리,43760,739,36.72471484145255,127.70847624735909,2.694,LSMD_ADM_SECT_RI_43_202511.shp
4376036025,귀만리,43760,757,36.63653699176091,127.75672229005417,1.921,LSMD_ADM_SECT_RI_43_202511.shp
4376036027,신월리,43760,758,36.63821255961815,127.7807761135596,1.824,LSMD_ADM_SECT_RI_43_202511.shp
4376036028,상신리,43760,759,36.62773923694576,127.79524255965002,2.451,LSMD_ADM_SECT_RI_43_202511.shp
4376036029,사담리,43760,760,36.62258477013528,127.82487862288224,3.658,LSMD_ADM_SECT_RI_43_202511.shp
4376036026,평단리,43760,761,36.62035553195891,127.76942502807563,2.319,LSMD_ADM_SECT_RI_43_202511.shp
4376025022,서부리,43760,762,36.81739403445938,127.78488919244116,2.137,LSMD_ADM_SECT_RI_43_202511.shp
4376034022,사평리,43760,726,36.79169665956816,127.87184721132441,1.448,LSMD_ADM_SECT_RI_43_202511.shp
4376036045,화양리,43760,727,36.666781315272516,127.81860918932138,4.27,LSMD_ADM_SECT_RI_43_202511.shp
4376036021,청천리,43760,1982,36.668887300836516,127.73282094555972,2.259,LSMD_ADM_SECT_RI_43_202511.shp
4376036049,사기막리,43760,730,36.702312627615406,127.8515128702954,2.56,LSMD_ADM_SECT_RI_43_202511.shp
4376036050,관평리,43760,1621,36.698542512424034,127.89682161531103,3.333,LSMD_ADM_SECT_RI_43_202511.shp
4376037028,운곡리,43760,732,36.735684424824754,127.69168006319826,3.097,LSMD_ADM_SECT_RI_43_202511.shp
4376036037,여사왕리,43760,733,36.73541858793404,127.76178296515839,2.716,LSMD_ADM_SECT_RI_43_202511.shp
4376037022,금신리,43760,2002,36.76584111436871,127.63379893545881,2.052,LSMD_ADM_SECT_RI_43_202511.shp
4376036033,금평리,43760,747,36.679573229514865,127.75046930874565,2.31,LSMD_ADM_SECT_RI_43_202511.shp
4376036041,거봉리,43760,749,36.71446422947097,127.78613836003251,2.029,LSMD_ADM_SECT_RI_43_202511.shp
4376036047,송면리,43760,1637,36.677882689404115,127.85315632261134,3.184,LSMD_ADM_SECT_RI_43_202511.shp
4376036046,후영리,43760,753,36.6952996631168,127.81409224036865,2.764,LSMD_ADM_SECT_RI_43_202511.shp
4376036030,고성리,43760,755,36.6576080741147,127.78594228696114,3.983,LSMD_ADM_SECT_RI_43_202511.shp
4376036031,도원리,43760,756,36.68174210959831,127.7750752958509,2.234,LSMD_ADM_SECT_RI_43_202511.shp
4376040025,소암리,43760,1922,36.83929710228787,127.70147598442686,2.977,LSMD_ADM_SECT_RI_43_202511.shp
4376040026,몽촌리,43760,1923,36.85351311830957,127.69590726772881,1.505,LSMD_ADM_SECT_RI_43_202511.shp
4376034025,율지리,43760,1942,36.77264398268794,127.87183399872886,1.852,LSMD_ADM_SECT_RI_43_202511.shp
4376036044,대티리,43760,750,36.70089948352871,127.79107785375672,1.424,LSMD_ADM_SECT_RI_43_202511.shp
4376037030,부흥리,43760,751,36.70046847995922,127.72342192977221,2.74,LSMD_ADM_SECT_RI_43_202511.shp
4376036043,운교리,43760,763,36.71844168879724,127.8317176501866,2.099,LSMD_ADM_SECT_RI_43_202511.shp
4376025029,대덕리,43760,764,36.8139393132602,127.81073358593851,2.401,LSMD_ADM_SECT_RI_43_202511.shp
4376036022,선평리,43760,765,36.65403732623306,127.72762573905668,2.247,LSMD_ADM_SECT_RI_43_202511.shp
4376036023,후평리,43760,766,36.65033257850622,127.76403755591414,1.864,LSMD_ADM_SECT_RI_43_202511.shp
4376037025,조천리,43760,1925,36.78536029868839,127.66319035030308,2.715,LSMD_ADM_SECT_RI_43_202511.shp
4376036048,이평리,43760,1619,36.65145271690716,127.8593710950082,2.933,LSMD_ADM_SECT_RI_43_202511.shp
4376034026,율원리,43760,746,36.7696758754467,127.85765475380238,2.55,LSMD_ADM_SECT_RI_43_202511.shp
4376036051,삼송리,43760,1638,36.649957907011114,127.90715128003701,5.563,LSMD_ADM_SECT_RI_43_202511.shp
4376037023,문방리,43760,2004,36.74515635414411,127.64936508867642,2.114,LSMD_ADM_SECT_RI_43_202511.shp
4377037030,상우리,43770,8051,37.127322707375484,127.67106740119239,2.129,LSMD_ADM_SECT_RI_43_202511.shp
4377037029,오궁리,43770,565,37.11219060461113,127.66553066744122,2.048,LSMD_ADM_SECT_RI_43_202511.shp
4377037021,오향리,43770,566,37.09999123885688,127.64770910368831,2.379,LSMD_ADM_SECT_RI_43_202511.shp
4377037027,사곡리,43770,567,37.09442996502048,127.68093397243307,2.413,LSMD_ADM_SECT_RI_43_202511.shp
4377025336,유포리,43770,8055,36.96698038101835,127.54596307868731,1.646,LSMD_ADM_SECT_RI_43_202511.shp
4377037022,주천리,43770,568,37.08638434846894,127.62538503423283,1.558,LSMD_ADM_SECT_RI_43_202511.shp
4377037023,원당리,43770,570,37.0755341875265,127.61274850592176,1.839,LSMD_ADM_SECT_RI_43_202511.shp
4377035029,대정리,43770,586,37.02660332085553,127.52187865926832,1.738,LSMD_ADM_SECT_RI_43_202511.shp
4377037025,월정리,43770,572,37.05728200294662,127.67238164744639,2.665,LSMD_ADM_SECT_RI_43_202511.shp
4377036027,임곡리,43770,573,37.062725868356274,127.57861841440453,2.076,LSMD_ADM_SECT_RI_43_202511.shp
4377036026,송곡리,43770,574,37.063689288818686,127.59507042521075,1.522,LSMD_ADM_SECT_RI_43_202511.shp
4377037032,단평리,43770,561,37.14240248016536,127.64702847912729,2.328,LSMD_ADM_SECT_RI_43_202511.shp
4377037028,문촌리,43770,562,37.11929846775811,127.70042246590184,3.099,LSMD_ADM_SECT_RI_43_202511.shp
4377036029,차평리,43770,576,37.052621036806,127.61433387375476,1.838,LSMD_ADM_SECT_RI_43_202511.shp
4377035031,용대리,43770,577,37.04892831688859,127.52121196331196,1.625,LSMD_ADM_SECT_RI_43_202511.shp
4377036030,차곡리,43770,578,37.04369518854361,127.64805795984506,2.541,LSMD_ADM_SECT_RI_43_202511.shp
4377036025,팔성리,43770,579,37.04356682816844,127.58769282190633,1.98,LSMD_ADM_SECT_RI_43_202511.shp
4377035023,대사리,43770,580,37.04373869461372,127.47295495492399,1.882,LSMD_ADM_SECT_RI_43_202511.shp
4377031026,봉전리,43770,3569,36.90480291919914,127.75571027306103,1.934,LSMD_ADM_SECT_RI_43_202511.shp
4377035024,용성리,43770,590,37.012335323038066,127.47795091696152,2.154,LSMD_ADM_SECT_RI_43_202511.shp
4377034023,소석리,43770,3889,36.959275118221164,127.50995659491295,1.978,LSMD_ADM_SECT_RI_43_202511.shp
4377034026,수태리,43770,3890,36.93935832557536,127.50711528261384,1.673,LSMD_ADM_SECT_RI_43_202511.shp
4377034025,부윤리,43770,8057,36.948726325865806,127.5246669930049,1.582,LSMD_ADM_SECT_RI_43_202511.shp
4377036021,신양리,43770,584,37.03407243886408,127.61603499691641,2.862,LSMD_ADM_SECT_RI_43_202511.shp
4377036032,생리,43770,587,37.024972850235216,127.6416991909803,2.627,LSMD_ADM_SECT_RI_43_202511.shp
4377031023,중동리,43770,3570,36.89324378180979,127.777240631954,2.441,LSMD_ADM_SECT_RI_43_202511.shp
4377025338,도청리,43770,4209,36.98419814563542,127.55194620021166,1.733,LSMD_ADM_SECT_RI_43_202511.shp
4377035025,상곡리,43770,591,37.00838726337261,127.4572662166299,1.984,LSMD_ADM_SECT_RI_43_202511.shp
4377036028,방축리,43770,575,37.062522402844145,127.6170401615676,1.673,LSMD_ADM_SECT_RI_43_202511.shp
4377036031,오생리,43770,8049,37.00416631489732,127.6485087410407,2.354,LSMD_ADM_SECT_RI_43_202511.shp
4377025323,정생리,43770,593,37.00760306614854,127.60131560811595,1.864,LSMD_ADM_SECT_RI_43_202511.shp
4377025331,내곡리,43770,594,37.01016736781901,127.54167919113348,1.212,LSMD_ADM_SECT_RI_43_202511.shp
4377025030,초천리,43770,6771,36.919008156301445,127.64227789677815,2.871,LSMD_ADM_SECT_RI_43_202511.shp
4377025340,각회리,43770,596,37.005488335533414,127.576188088961,2.002,LSMD_ADM_SECT_RI_43_202511.shp
4377025324,육령리,43770,8050,36.99466748299724,127.62646502764863,2.565,LSMD_ADM_SECT_RI_43_202511.shp
4377025342,행제리,43770,601,36.99739031272704,127.52592737021398,1.594,LSMD_ADM_SECT_RI_43_202511.shp
4377032025,하당리,43770,6772,36.90780068514036,127.6692334144894,2.093,LSMD_ADM_SECT_RI_43_202511.shp
4377025330,본대리,43770,604,36.985436531401014,127.52656778260852,1.594,LSMD_ADM_SECT_RI_43_202511.shp
4377025026,사정리,43770,606,36.97397702108805,127.63709967480992,3.058,LSMD_ADM_SECT_RI_43_202511.shp
4377037024,상평리,43770,8063,37.064524908296555,127.6414019789149,2.045,LSMD_ADM_SECT_RI_43_202511.shp
4377025325,백야리,43770,7730,36.957933158256324,127.60295397144348,2.704,LSMD_ADM_SECT_RI_43_202511.shp
4377033024,봉현리,43770,620,36.94316871806728,127.53810780972864,1.685,LSMD_ADM_SECT_RI_43_202511.shp
4377034028,미곡리,43770,623,36.942344435091506,127.47838113621079,1.69,LSMD_ADM_SECT_RI_43_202511.shp
4377034021,오산리,43770,611,36.96570940364264,127.48146240145171,1.293,LSMD_ADM_SECT_RI_43_202511.shp
4377025332,사창리,43770,597,37.00707674697244,127.52972863801774,1.325,LSMD_ADM_SECT_RI_43_202511.shp
4377036023,도신리,43770,598,37.01462108064038,127.6038739061854,1.799,LSMD_ADM_SECT_RI_43_202511.shp
