LAWD_CD,SIDO_NM,SGG_NM,UMD_NM,RI_NM,full_address,CRE_DT,DEL_DT,OLD_LAWDCD,FRST_REGIST_DT,LAST_UPDT_DT,COL_ADM_SECT_CD,center_latitude,center_longitude,radius_km,filename,SGG_OID
4790043030,경상북도,예천군,은풍면,시항리,경상북도 예천군 은풍면 시항리,20160201.0,,,20250808,20250808,47900.0,36.741541883612975,128.46562428261015,1.576,LSMD_ADM_SECT_RI_47_202511.shp,149.0
4275038000,강원도,영월군,무릉도원면,,강원도 영월군 무릉도원면,20161116.0,20230611.0,,20250808,20250808,,,,,,
4812313400,경상남도,창원시 성산구,용지동,,경상남도 창원시 성산구 용지동,20210702.0,,,20250808,20250808,48120.0,35.232636235789926,128.68149461456926,0.313,LSMD_ADM_SECT_UMD_48_202511.shp,875.0
4122012800,경기도,평택시,고덕동,,경기도 평택시 고덕동,20211115.0,,,20250808,20250808,41220.0,37.043928538950176,127.03931845538872,3.102,LSMD_ADM_SECT_UMD_41_202511.shp,18123.0
2671025927,부산광역시,기장군,일광읍,칠암리,부산광역시 기장군 일광읍 칠암리,20220331.0,,,20250808,20250808,26710.0,35.29932082124621,129.25620364861274,0.508,LSMD_ADM_SECT_RI_26_202511.shp,4822.0
4825012500,경상남도,김해시,부곡동,,경상남도 김해시 부곡동,20130702.0,,,20250808,20250808,48250.0,35.212086844308814,128.7958029396056,2.104,LSMD_ADM_SECT_UMD_48_202511.shp,4632.0
4825012600,경상남도,김해시,무계동,,경상남도 김해시 무계동,20130702.0,,,20250808,20250808,48250.0,35.20005670387837,128.815252662643,1.121,LSMD_ADM_SECT_UMD_48_202511.shp,4305.0
4159012900,경기도,화성시,오산동,,경기도 화성시 오산동,20150122.0,,,20250808,20250808,41590.0,37.1908933111044,127.09460664474344,1.82,LSMD_ADM_SECT_UMD_41_202511.shp,10354.0
4783025321,경상북도,고령군,대가야읍,쾌빈리,경상북도 고령군 대가야읍 쾌빈리,20150402.0,,,20250808,20250808,47830.0,35.74256269820668,128.26459942796123,1.501,LSMD_ADM_SECT_RI_47_202511.shp,251.0
4793040026,경상북도,울진군,매화면,기양리,경상북도 울진군 매화면 기양리,20150421.0,,,20250808,20250808,47930.0,36.89572858816614,129.35883878055856,3.281,LSMD_ADM_SECT_RI_47_202511.shp,223.0
4480025629,충청남도,홍성군,홍북읍,갈산리,충청남도 홍성군 홍북읍 갈산리,20170803.0,,,20250808,20250808,44800.0,36.664202431460495,126.71576401667166,1.115,LSMD_ADM_SECT_RI_44_202511.shp,11.0
4146125629,경기도,용인시 처인구,이동읍,서리,경기도 용인시 처인구 이동읍 서리,20171211.0,,,20250808,20250808,41460.0,37.20273492321916,127.17178300745655,2.892,LSMD_ADM_SECT_RI_41_202511.shp,5960.0
4159013800,경기도,화성시,방교동,,경기도 화성시 방교동,20180122.0,,,20250808,20250808,41590.0,37.17273301145132,127.08811995762404,1.456,LSMD_ADM_SECT_UMD_41_202511.shp,10355.0
4812314100,경상남도,창원시 성산구,퇴촌동,,경상남도 창원시 성산구 퇴촌동,20210702.0,,,20250808,20250808,48120.0,35.2421223766804,128.6758879118683,0.477,LSMD_ADM_SECT_UMD_48_202511.shp,29647.0
4167034523,경기도,여주시,세종대왕면,왕대리,경기도 여주시 세종대왕면 왕대리,20211230.0,,,20250808,20250808,41670.0,37.312111534982776,127.60401106365698,2.868,LSMD_ADM_SECT_RI_41_202511.shp,2021.0
4167034530,경기도,여주시,세종대왕면,광대리,경기도 여주시 세종대왕면 광대리,20211230.0,,,20250808,20250808,41670.0,37.25987599761631,127.57618997624392,1.526,LSMD_ADM_SECT_RI_41_202511.shp,2016.0
2671025922,부산광역시,기장군,일광읍,이천리,부산광역시 기장군 일광읍 이천리,20220331.0,,,20250808,20250808,26710.0,35.27540046946156,129.24159595064305,1.484,LSMD_ADM_SECT_RI_26_202511.shp,4762.0
4415012700,충청남도,공주시,동현동,,충청남도 공주시 동현동,20120702.0,,,20250808,20250808,44150.0,36.47863491604642,127.18161558880183,1.771,LSMD_ADM_SECT_UMD_44_202511.shp,129.0
4713031525,경상북도,경주시,문무대왕면,죽전리,경상북도 경주시 문무대왕면 죽전리,20210401.0,,,20250808,20250808,47130.0,35.754035958257155,129.39917752384176,1.698,LSMD_ADM_SECT_RI_47_202511.shp,778.0
4159026200,경기도,화성시,남양읍,,경기도 화성시 남양읍,20141027.0,,,20250808,20250808,41590.0,37.20819117923546,126.82181754254844,7.692,LSMD_ADM_SECT_UMD_41_202511.shp,10271.0
4873025327,경상남도,함안군,칠원읍,용정리,경상남도 함안군 칠원읍 용정리,20150109.0,,,20250808,20250808,48730.0,35.28985016622321,128.52469743463973,2.342,LSMD_ADM_SECT_RI_48_202511.shp,9907.0
4873025330,경상남도,함안군,칠원읍,운곡리,경상남도 함안군 칠원읍 운곡리,20150109.0,,,20250808,20250808,48730.0,35.31357151033802,128.55998836252363,2.141,LSMD_ADM_SECT_RI_48_202511.shp,5427.0
4793039022,경상북도,울진군,금강송면,하원리,경상북도 울진군 금강송면 하원리,20150421.0,,,20250808,20250808,47930.0,36.950379529252665,129.2735645624451,3.604,LSMD_ADM_SECT_RI_47_202511.shp,235.0
4793040024,경상북도,울진군,매화면,덕신리,경상북도 울진군 매화면 덕신리,20150421.0,,,20250808,20250808,47930.0,36.87575503223293,129.40507961337266,1.577,LSMD_ADM_SECT_RI_47_202511.shp,272.0
4272035221,강원도,홍천군,영귀미면,속초리,강원도 홍천군 영귀미면 속초리,20210531.0,20230611.0,,20250808,20250808,,,,,,
2671025925,부산광역시,기장군,일광읍,문중리,부산광역시 기장군 일광읍 문중리,20220331.0,,,20250808,20250808,26710.0,35.30334960776562,129.253324509488,0.604,LSMD_ADM_SECT_RI_26_202511.shp,4823.0
4679039522,전라남도,화순군,백아면,옥리,전라남도 화순군 백아면 옥리,20191230.0,,,20250808,20250808,46790.0,35.1597418374925,127.08586333336606,2.016,LSMD_ADM_SECT_RI_46_202511.shp,640.0
4679039527,전라남도,화순군,백아면,송단리,전라남도 화순군 백아면 송단리,20191230.0,,,20250808,20250808,46790.0,35.18132711557817,127.17343258207138,2.515,LSMD_ADM_SECT_RI_46_202511.shp,633.0
4679039530,전라남도,화순군,백아면,이천리,전라남도 화순군 백아면 이천리,20191230.0,,,20250808,20250808,46790.0,35.16733410480882,127.12614505567156,1.514,LSMD_ADM_SECT_RI_46_202511.shp,639.0
4725032529,경상북도,상주시,사벌국면,매협리,경상북도 상주시 사벌국면 매협리,20191230.0,,,20250808,20250808,47250.0,36.482832200864685,128.25518505516237,1.439,LSMD_ADM_SECT_RI_47_202511.shp,726.0
3611011800,세종특별자치시,세종시,집현동,,세종특별자치시 세종시 집현동,20200717.0,,,20250808,20250808,36110.0,36.49927540097949,127.32925927298508,2.259,LSMD_ADM_SECT_UMD_36_202511.shp,9883.0
4719025625,경상북도,구미시,산동읍,신당리,경상북도 구미시 산동읍 신당리,20201231.0,,,20250808,20250808,47190.0,36.153371003382205,128.43508525295258,1.635,LSMD_ADM_SECT_RI_47_202511.shp,2355.0
4280031523,강원도,양구군,국토정중앙면,야촌리,강원도 양구군 국토정중앙면 야촌리,20201231.0,20230611.0,,20250808,20250808,,,,,,
4518032031,전라북도,정읍시,입암면,대흥리,전라북도 정읍시 입암면 대흥리,20210401.0,20240117.0,,20250808,20250808,,,,,,
4817013700,경상남도,진주시,충무공동,,경상남도 진주시 충무공동,20140106.0,,,20250808,20250808,48170.0,35.17524921769851,128.14159515383346,1.64,LSMD_ADM_SECT_UMD_48_202511.shp,1953.0
4873025323,경상남도,함안군,칠원읍,유원리,경상남도 함안군 칠원읍 유원리,20150109.0,,,20250808,20250808,48730.0,35.29440084138994,128.48895829042036,2.3,LSMD_ADM_SECT_RI_48_202511.shp,261.0
2671025628,부산광역시,기장군,정관읍,용수리,부산광역시 기장군 정관읍 용수리,20150923.0,,,20250808,20250808,26710.0,35.33389010631018,129.1732714148711,2.162,LSMD_ADM_SECT_RI_26_202511.shp,4789.0
4122025928,경기도,평택시,청북읍,어연리,경기도 평택시 청북읍 어연리,20160728.0,,,20250808,20250808,41220.0,37.04749405337776,126.98220810204847,1.454,LSMD_ADM_SECT_RI_41_202511.shp,25839.0
4480025623,충청남도,홍성군,홍북읍,봉신리,충청남도 홍성군 홍북읍 봉신리,20170803.0,,,20250808,20250808,44800.0,36.62587039423867,126.6676432056438,1.434,LSMD_ADM_SECT_RI_44_202511.shp,2.0
3171026221,울산광역시,울주군,청량읍,덕하리,울산광역시 울주군 청량읍 덕하리,20180330.0,,,20250808,20250808,31710.0,35.4845909761436,129.28828638664788,2.067,LSMD_ADM_SECT_RI_31_202511.shp,19711.0
4167034533,경기도,여주시,세종대왕면,신지리,경기도 여주시 세종대왕면 신지리,20211230.0,,,20250808,20250808,41670.0,37.29065266316251,127.57953013250862,1.802,LSMD_ADM_SECT_RI_41_202511.shp,2012.0
4277036000,강원도,정선군,화암면,,강원도 정선군 화암면,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036021,강원도,정선군,화암면,화암리,강원도 정선군 화암면 화암리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036022,강원도,정선군,화암면,석곡리,강원도 정선군 화암면 석곡리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036023,강원도,정선군,화암면,북동리,강원도 정선군 화암면 북동리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036024,강원도,정선군,화암면,몰운리,강원도 정선군 화암면 몰운리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036025,강원도,정선군,화암면,건천리,강원도 정선군 화암면 건천리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036026,강원도,정선군,화암면,호촌리,강원도 정선군 화암면 호촌리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277036027,강원도,정선군,화암면,백전리,강원도 정선군 화암면 백전리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037000,강원도,정선군,여량면,,강원도 정선군 여량면,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037021,강원도,정선군,여량면,여량리,강원도 정선군 여량면 여량리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037022,강원도,정선군,여량면,유천리,강원도 정선군 여량면 유천리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037023,강원도,정선군,여량면,구절리,강원도 정선군 여량면 구절리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037024,강원도,정선군,여량면,남곡리,강원도 정선군 여량면 남곡리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037025,강원도,정선군,여량면,고양리,강원도 정선군 여량면 고양리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4277037026,강원도,정선군,여량면,봉정리,강원도 정선군 여량면 봉정리,20090506.0,20230611.0,,20250808,20250808,,,,,,
4420025300,충청남도,아산시,배방읍,,충청남도 아산시 배방읍,20090506.0,,,20250808,20250808,44200.0,36.75413756601094,127.0684710444682,5.89,LSMD_ADM_SECT_UMD_44_202511.shp,1455.0
4420025321,충청남도,아산시,배방읍,중리,충청남도 아산시 배방읍 중리,20090506.0,,,20250808,20250808,44200.0,36.74327833002802,127.04005811612237,1.283,LSMD_ADM_SECT_RI_44_202511.shp,2155.0
4420025322,충청남도,아산시,배방읍,수철리,충청남도 아산시 배방읍 수철리,20090506.0,,,20250808,20250808,44200.0,36.72130783609866,127.05518686259252,2.45,LSMD_ADM_SECT_RI_44_202511.shp,450.0
4420025323,충청남도,아산시,배방읍,신흥리,충청남도 아산시 배방읍 신흥리,20090506.0,,,20250808,20250808,44200.0,36.75264006225967,127.04418975222592,1.766,LSMD_ADM_SECT_RI_44_202511.shp,2161.0
4420025324,충청남도,아산시,배방읍,공수리,충청남도 아산시 배방읍 공수리,20090506.0,,,20250808,20250808,44200.0,36.766951437829206,127.05253060934564,1.834,LSMD_ADM_SECT_RI_44_202511.shp,2132.0
4420025325,충청남도,아산시,배방읍,북수리,충청남도 아산시 배방읍 북수리,20090506.0,,,20250808,20250808,44200.0,36.767434863818494,127.0704894916513,1.963,LSMD_ADM_SECT_RI_44_202511.shp,431.0
4420025326,충청남도,아산시,배방읍,회룡리,충청남도 아산시 배방읍 회룡리,20090506.0,,,20250808,20250808,44200.0,36.7481996395622,127.06701009186337,1.35,LSMD_ADM_SECT_RI_44_202511.shp,443.0
4420025327,충청남도,아산시,배방읍,세출리,충청남도 아산시 배방읍 세출리,20090506.0,,,20250808,20250808,44200.0,36.736453399348825,127.07694560985766,1.796,LSMD_ADM_SECT_RI_44_202511.shp,445.0
4420025328,충청남도,아산시,배방읍,갈매리,충청남도 아산시 배방읍 갈매리,20090506.0,,,20250808,20250808,44200.0,36.759095268466055,127.08671751735864,1.328,LSMD_ADM_SECT_RI_44_202511.shp,439.0
4420025329,충청남도,아산시,배방읍,세교리,충청남도 아산시 배방읍 세교리,20090506.0,,,20250808,20250808,44200.0,36.77069581228231,127.09864190203707,1.778,LSMD_ADM_SECT_RI_44_202511.shp,487.0
4420025330,충청남도,아산시,배방읍,휴대리,충청남도 아산시 배방읍 휴대리,20090506.0,,,20250808,20250808,44200.0,36.77613148199796,127.1119660601309,1.325,LSMD_ADM_SECT_RI_44_202511.shp,2313.0
4420025331,충청남도,아산시,배방읍,장재리,충청남도 아산시 배방읍 장재리,20090506.0,,,20250808,20250808,44200.0,36.79119766326762,127.0991106398831,1.46,LSMD_ADM_SECT_RI_44_202511.shp,462.0
4420025332,충청남도,아산시,배방읍,구령리,충청남도 아산시 배방읍 구령리,20090506.0,,,20250808,20250808,44200.0,36.782959087371054,127.04731070976231,1.612,LSMD_ADM_SECT_RI_44_202511.shp,2131.0
2771026200,대구광역시,달성군,옥포읍,,대구광역시 달성군 옥포읍,20181101.0,,,20250808,20250808,27710.0,35.76842657967011,128.4783306489037,6.832,LSMD_ADM_SECT_UMD_27_202511.shp,36.0
2771026225,대구광역시,달성군,옥포읍,간경리,대구광역시 달성군 옥포읍 간경리,20181101.0,,,20250808,20250808,27710.0,35.80041168264354,128.47134415284674,1.225,LSMD_ADM_SECT_RI_27_202511.shp,294.0
3611038021,세종특별자치시,세종시,전동면,노장리,세종특별자치시 세종시 전동면 노장리,20120801.0,,,20250808,20250808,36110.0,36.67203856257954,127.27966833281005,2.371,LSMD_ADM_SECT_RI_36_202511.shp,10759.0
3611038025,세종특별자치시,세종시,전동면,보덕리,세종특별자치시 세종시 전동면 보덕리,20120801.0,,,20250808,20250808,36110.0,36.64146124712566,127.25718736809922,1.995,LSMD_ADM_SECT_RI_36_202511.shp,10772.0
3611038029,세종특별자치시,세종시,전동면,미곡리,세종특별자치시 세종시 전동면 미곡리,20120801.0,,,20250808,20250808,36110.0,36.67452683633419,127.2256835929561,1.808,LSMD_ADM_SECT_RI_36_202511.shp,10761.0
4772038028,경상북도,군위군,삼국유사면,낙전리,경상북도 군위군 삼국유사면 낙전리,20201231.0,20230630.0,,20250808,20250808,,,,,,
4281034027,강원도,인제군,서화면,장승리,강원도 인제군 서화면 장승리,20220119.0,20230611.0,,20250808,20250808,,,,,,
4473033500,충청남도,연기군,남면첫마을출장소,,충청남도 연기군 남면첫마을출장소,20111227.0,20111227.0,4473033500.0,20250808,20250808,,,,,,
3611039024,세종특별자치시,세종시,소정면,고등리,세종특별자치시 세종시 소정면 고등리,20120801.0,,,20250808,20250808,36110.0,36.7148749426096,127.19334935697644,1.573,LSMD_ADM_SECT_RI_36_202511.shp,10883.0
2671025623,부산광역시,기장군,정관읍,임곡리,부산광역시 기장군 정관읍 임곡리,20150923.0,,,20250808,20250808,26710.0,35.34731230659192,129.13913476508318,1.572,LSMD_ADM_SECT_RI_26_202511.shp,4787.0
2771025926,대구광역시,달성군,유가읍,초곡리,대구광역시 달성군 유가읍 초곡리,20180302.0,,,20250808,20250808,27710.0,35.71542210896585,128.47372902758417,1.631,LSMD_ADM_SECT_RI_27_202511.shp,250.0
4812313800,경상남도,창원시 성산구,두대동,,경상남도 창원시 성산구 두대동,20210702.0,,,20250808,20250808,48120.0,35.23457140395596,128.65815865827352,1.198,LSMD_ADM_SECT_UMD_48_202511.shp,30402.0
4167034522,경기도,여주시,세종대왕면,구양리,경기도 여주시 세종대왕면 구양리,20211230.0,,,20250808,20250808,41670.0,37.313941393224944,127.58261811659396,1.275,LSMD_ADM_SECT_RI_41_202511.shp,2013.0
4167034527,경기도,여주시,세종대왕면,매화리,경기도 여주시 세종대왕면 매화리,20211230.0,,,20250808,20250808,41670.0,37.26918377419842,127.54167085820312,1.138,LSMD_ADM_SECT_RI_41_202511.shp,2009.0
4167034529,경기도,여주시,세종대왕면,마래리,경기도 여주시 세종대왕면 마래리,20211230.0,,,20250808,20250808,41670.0,37.26451820213165,127.55907049463391,1.332,LSMD_ADM_SECT_RI_41_202511.shp,2018.0
4725032521,경상북도,상주시,사벌국면,덕담리,경상북도 상주시 사벌국면 덕담리,20191230.0,,,20250808,20250808,47250.0,36.4733357249308,128.20833831956674,1.867,LSMD_ADM_SECT_RI_47_202511.shp,730.0
4725032524,경상북도,상주시,사벌국면,목가리,경상북도 상주시 사벌국면 목가리,20191230.0,,,20250808,20250808,47250.0,36.50689351044689,128.1898823594474,1.362,LSMD_ADM_SECT_RI_47_202511.shp,712.0
4280031528,강원도,양구군,국토정중앙면,창리,강원도 양구군 국토정중앙면 창리,20201231.0,20230611.0,,20250808,20250808,,,,,,
4713031500,경상북도,경주시,문무대왕면,,경상북도 경주시 문무대왕면,20210401.0,,,20250808,20250808,47130.0,35.79849475226269,129.41408176076504,9.433,LSMD_ADM_SECT_UMD_47_202511.shp,201.0
4790025322,경상북도,예천군,호명읍,원곡리,경상북도 예천군 호명읍 원곡리,20240131.0,,,20250808,20250808,47900.0,36.598021477642106,128.43600137018714,1.689,LSMD_ADM_SECT_RI_47_202511.shp,77.0
4790025329,경상북도,예천군,호명읍,백송리,경상북도 예천군 호명읍 백송리,20240131.0,,,20250808,20250808,47900.0,36.59291808228589,128.45727243127655,1.133,LSMD_ADM_SECT_RI_47_202511.shp,121.0
4790025332,경상북도,예천군,호명읍,황지리,경상북도 예천군 호명읍 황지리,20240131.0,,,20250808,20250808,47900.0,36.63932858277294,128.51409125746872,2.563,LSMD_ADM_SECT_RI_47_202511.shp,140.0
4148012300,경기도,파주시,금릉동,,경기도 파주시 금릉동,20130227.0,,,20250808,20250808,41480.0,37.7516572311888,126.7865223579431,1.178,LSMD_ADM_SECT_UMD_41_202511.shp,7756.0
4313038524,충청북도,충주시,중앙탑면,장천리,충청북도 충주시 중앙탑면 장천리,20140203.0,,,20250808,20250808,43130.0,37.06090443201158,127.87183160278232,2.497,LSMD_ADM_SECT_RI_43_202511.shp,513.0
4159013000,경기도,화성시,청계동,,경기도 화성시 청계동,20150122.0,,,20250808,20250808,41590.0,37.19567766236167,127.1118928764429,1.564,LSMD_ADM_SECT_UMD_41_202511.shp,10356.0
4571025622,전라북도,완주군,용진읍,구억리,전라북도 완주군 용진읍 구억리,20151001.0,20240117.0,,20250808,20250808,45710.0,35.871101598662015,127.1706611073247,1.727,LSMD_ADM_SECT_RI_45_202401.shp,2083.0
4275038024,강원도,영월군,무릉도원면,운학리,강원도 영월군 무릉도원면 운학리,20161116.0,20230611.0,,20250808,20250808,,,,,,
4790025334,경상북도,예천군,호명읍,종산리,경상북도 예천군 호명읍 종산리,20240131.0,,,20250808,20250808,47900.0,36.6157286703826,128.45517952752775,1.801,LSMD_ADM_SECT_RI_47_202511.shp,51.0
4790025336,경상북도,예천군,호명읍,담암리,경상북도 예천군 호명읍 담암리,20240131.0,,,20250808,20250808,47900.0,36.61147140533427,128.43004631234763,1.733,LSMD_ADM_SECT_RI_47_202511.shp,45.0
4671033530,전라남도,담양군,가사문학면,가암리,전라남도 담양군 가사문학면 가암리,20190218.0,,,20250808,20250808,46710.0,35.16010543817061,127.06033298864752,1.578,LSMD_ADM_SECT_RI_46_202511.shp,726.0
4671033531,전라남도,담양군,가사문학면,풍암리,전라남도 담양군 가사문학면 풍암리,20190218.0,,,20250808,20250808,46710.0,35.17889885013828,127.0549220184735,1.326,LSMD_ADM_SECT_RI_46_202511.shp,725.0
4679039525,전라남도,화순군,백아면,남치리,전라남도 화순군 백아면 남치리,20191230.0,,,20250808,20250808,46790.0,35.18854198309606,127.1187753228986,1.047,LSMD_ADM_SECT_RI_46_202511.shp,625.0
4729025623,경상북도,경산시,압량읍,압량리,경상북도 경산시 압량읍 압량리,20191230.0,,,20250808,20250808,47290.0,35.84885676243311,128.77277143985123,0.676,LSMD_ADM_SECT_RI_47_202511.shp,7230.0
3611037027,세종특별자치시,세종시,전의면,관정리,세종특별자치시 세종시 전의면 관정리,20120801.0,,,20250808,20250808,36110.0,36.70512276464948,127.20999907270738,1.782,LSMD_ADM_SECT_RI_36_202511.shp,10882.0
3611037031,세종특별자치시,세종시,전의면,영당리,세종특별자치시 세종시 전의면 영당리,20120801.0,,,20250808,20250808,36110.0,36.65176346634812,127.17019690252188,1.978,LSMD_ADM_SECT_RI_36_202511.shp,10764.0
3611037035,세종특별자치시,세종시,전의면,다방리,세종특별자치시 세종시 전의면 다방리,20120801.0,,,20250808,20250808,36110.0,36.60279671303412,127.18426169329126,1.505,LSMD_ADM_SECT_RI_36_202511.shp,10769.0
4148036028,경기도,파주시,파평면,눌노리,경기도 파주시 파평면 눌노리,20130227.0,,,20250808,20250808,41480.0,37.92319751841305,126.86131692194822,2.374,LSMD_ADM_SECT_RI_41_202511.shp,8.0
4159026230,경기도,화성시,남양읍,수화리,경기도 화성시 남양읍 수화리,20141027.0,,,20250808,20250808,41590.0,37.25328408256334,126.81848170419086,1.429,LSMD_ADM_SECT_RI_41_202511.shp,9058.0
4571025600,전라북도,완주군,용진읍,,전라북도 완주군 용진읍,20151001.0,20240117.0,,20250808,20250808,,,,,,
4790042026,경상북도,예천군,효자면,백석리,경상북도 예천군 효자면 백석리,20160201.0,,,20250808,20250808,47900.0,36.80220607236895,128.44530736705408,2.388,LSMD_ADM_SECT_RI_47_202511.shp,9.0
3171026226,울산광역시,울주군,청량읍,문죽리,울산광역시 울주군 청량읍 문죽리,20180330.0,,,20250808,20250808,31710.0,35.51659324293213,129.26238240853638,2.353,LSMD_ADM_SECT_RI_31_202511.shp,1083.0
4790025324,경상북도,예천군,호명읍,금능리,경상북도 예천군 호명읍 금능리,20240131.0,,,20250808,20250808,47900.0,36.572052538578895,128.46231840227458,1.728,LSMD_ADM_SECT_RI_47_202511.shp,29.0
4790025326,경상북도,예천군,호명읍,본리,경상북도 예천군 호명읍 본리,20240131.0,,,20250808,20250808,47900.0,36.5944772369267,128.48790758042296,1.562,LSMD_ADM_SECT_RI_47_202511.shp,122.0
4691025323,전라남도,신안군,압해읍,고이리,전라남도 신안군 압해읍 고이리,20120103.0,,,20250808,20250808,46910.0,34.95138329948332,126.28130565889587,2.755,LSMD_ADM_SECT_RI_46_202511.shp,25838.0
4691025327,전라남도,신안군,압해읍,동서리,전라남도 신안군 압해읍 동서리,20120103.0,,,20250808,20250808,46910.0,34.86332757661134,126.3004900325805,3.165,LSMD_ADM_SECT_RI_46_202511.shp,13975.0
4691025331,전라남도,신안군,압해읍,신장리,전라남도 신안군 압해읍 신장리,20120103.0,,,20250808,20250808,46910.0,34.83625940476637,126.35839142001188,2.506,LSMD_ADM_SECT_RI_46_202511.shp,19105.0
4313038528,충청북도,충주시,중앙탑면,창동리,충청북도 충주시 중앙탑면 창동리,20140203.0,,,20250808,20250808,43130.0,36.98698078973959,127.878687590752,1.484,LSMD_ADM_SECT_RI_43_202511.shp,577.0
4182034527,경기도,가평군,조종면,대보리,경기도 가평군 조종면 대보리,20151216.0,,,20250808,20250808,41820.0,37.81007699573025,127.38997910073124,3.109,LSMD_ADM_SECT_RI_41_202511.shp,499.0
4790042022,경상북도,예천군,효자면,사곡리,경상북도 예천군 효자면 사곡리,20160201.0,,,20250808,20250808,47900.0,36.763332297884574,128.40349022545274,1.844,LSMD_ADM_SECT_RI_47_202511.shp,66.0
4480025626,충청남도,홍성군,홍북읍,대동리,충청남도 홍성군 홍북읍 대동리,20170803.0,,,20250808,20250808,44800.0,36.6453356247987,126.69265690999472,1.454,LSMD_ADM_SECT_RI_44_202511.shp,8.0
4159013700,경기도,화성시,송동,,경기도 화성시 송동,20180122.0,,,20250808,20250808,41590.0,37.17068860727271,127.10006779330618,0.943,LSMD_ADM_SECT_UMD_41_202511.shp,10353.0
4671033527,전라남도,담양군,가사문학면,만월리,전라남도 담양군 가사문학면 만월리,20190218.0,,,20250808,20250808,46710.0,35.12880883260553,127.05608998465236,2.95,LSMD_ADM_SECT_RI_46_202511.shp,732.0
4775031500,경상북도,청송군,주왕산면,,경상북도 청송군 주왕산면,20190304.0,,,20250808,20250808,47750.0,36.36221208489155,129.16545722058834,9.507,LSMD_ADM_SECT_UMD_47_202511.shp,40.0
4136026521,경기도,남양주시,퇴계원읍,퇴계원리,경기도 남양주시 퇴계원읍 퇴계원리,20191021.0,,,20250808,20250808,41360.0,37.6535045776757,127.14321289091778,1.791,LSMD_ADM_SECT_RI_41_202511.shp,199.0
4772038022,경상북도,군위군,삼국유사면,화북리,경상북도 군위군 삼국유사면 화북리,20201231.0,20230630.0,,20250808,20250808,,,,,,
4772038023,경상북도,군위군,삼국유사면,괴산리,경상북도 군위군 삼국유사면 괴산리,20201231.0,20230630.0,,20250808,20250808,,,,,,
4313038521,충청북도,충주시,중앙탑면,탑평리,충청북도 충주시 중앙탑면 탑평리,20140203.0,,,20250808,20250808,43130.0,37.02622057247446,127.85801909023724,1.786,LSMD_ADM_SECT_RI_43_202511.shp,575.0
4159026231,경기도,화성시,남양읍,장전리,경기도 화성시 남양읍 장전리,20141027.0,,,20250808,20250808,41590.0,37.26411157279348,126.82836865028544,1.328,LSMD_ADM_SECT_RI_41_202511.shp,9218.0
4793040021,경상북도,울진군,매화면,매화리,경상북도 울진군 매화면 매화리,20150421.0,,,20250808,20250808,47930.0,36.92011941051162,129.38087963419525,1.904,LSMD_ADM_SECT_RI_47_202511.shp,226.0
2671025624,부산광역시,기장군,정관읍,월평리,부산광역시 기장군 정관읍 월평리,20150923.0,,,20250808,20250808,26710.0,35.362678311654776,129.13445047603432,1.345,LSMD_ADM_SECT_RI_26_202511.shp,4785.0
2826012200,인천광역시,서구,청라동,,인천광역시 서구 청라동,20180701.0,,,20250808,20250808,28260.0,37.534495954940645,126.62769690817544,3.173,LSMD_ADM_SECT_UMD_28_202511.shp,4650.0
4122025925,경기도,평택시,청북읍,후사리,경기도 평택시 청북읍 후사리,20160728.0,,,20250808,20250808,41220.0,37.02931855250314,126.9353414370045,1.503,LSMD_ADM_SECT_RI_41_202511.shp,251.0
4671033526,전라남도,담양군,가사문학면,무동리,전라남도 담양군 가사문학면 무동리,20190218.0,,,20250808,20250808,46710.0,35.13883740978677,127.0457790064578,1.351,LSMD_ADM_SECT_RI_46_202511.shp,731.0
4671033528,전라남도,담양군,가사문학면,구산리,전라남도 담양군 가사문학면 구산리,20190218.0,,,20250808,20250808,46710.0,35.134057656702474,127.07972544901928,1.36,LSMD_ADM_SECT_RI_46_202511.shp,730.0
4729025627,경상북도,경산시,압량읍,인안리,경상북도 경산시 압량읍 인안리,20191230.0,,,20250808,20250808,47290.0,35.86110441232586,128.78646995020205,0.792,LSMD_ADM_SECT_RI_47_202511.shp,532.0
4684025335,전라남도,무안군,일로읍,오룡리,전라남도 무안군 일로읍 오룡리,20200615.0,,,20250808,20250808,46840.0,34.80020406601559,126.48184853722532,1.268,LSMD_ADM_SECT_RI_46_202511.shp,10983.0
